5.05	1.36
2.96	1.62
2.77	1.32
2.62	1.49
3.64	1.98
2.89	1.95
2.43	2.21
4.5	2.65
2.31	2.68
2.05	2.77
1.91	2.71
2.43	2.79
1.8	2.73
3.14	3.45
3.31	2.91
3.5	2.61
2.16	2.42
2.71	2.51
1.62	2.88
-1.4	2.91
-0.19	2.7
0.59	2.79
0.55	2.34
-1.19	2.27
-1.14	2.34
-1.15	2.75
-1.29	2.09
-1.53	2.01
0.37	2.11
-0.47	2.23
0.4	2.52
0.82	3.02
0.85	3.03
0.46	2.77
0.76	2.25
1.65	2.21
1.61	2.03
1.42	2.15
1.19	2.49
0.5	2.28
-1.03	2.57
-1.08	2.53
-0.73	3.44
-1.52	4.1
-0.22	3.62
0.1	3.45
-0.77	3.28
-1.3	2.91
-0.42	2.53
-0.94	3.33
-1	2.79
-0.26	2.34
0.19	2.34
0.59	2.72
0.24	2.93
1.24	3.11
2.11	2.96
2	2.61
2.01	2.33
2.62	1.98
1.38	1.92
0.92	2.37
0.13	2.03
0.22	1.72
0.11	1.94
-0.06	1.75
1.34	2.02
1.61	2.08
-0.54	2.07
-1.24	2.01
0.44	1.86
1.93	1.82
0.56	1.77
0.35	1.7
0.58	1.79
0.35	1.59
1.47	1.74
2.01	1.83
0.85	1.94
1.44	1.87
1.4	1.62
3.05	1.54
2.25	1.48
1.1	1.41
2.76	1.35
4.08	1.88
4.93	1.46
5.73	1.31
5.32	1.5
4.4	1.68
3.91	1.76
3.32	1.87
5.69	1.72
5.94	1.48
3.75	1.45
3.14	1.36
3.86	1.31
2.8	1.6
3.33	1.51
3.42	1.32
3.72	1.48
3.61	1.67
4.79	1.96
5.66	2.1
6.52	1.98
3.24	1.73
3.92	1.8
4.56	1.52
4.99	1.37
5.77	1.35
4.46	1.39
4.11	1.4
3.4	1.43
4.02	1.37
4.05	1.82
2.59	1.78
-0.71	1.79
2.49	1.56
4.81	1.49
3.88	1.39
3.76	1.37
4.06	1.54
4.7	1.38
5.72	1.33
5.72	1.4
5.19	1.54
3.7	1.76
2.99	1.92
6.17	1.72
5.08	1.55
3.1	1.36
3.42	1.27
3.65	1.23
3.06	1.32
3.25	1.34
2.77	1.34
2.07	1.29
4.34	1.4
3.29	1.71
3.32	1.9
0.74	1.58
1.22	1.58
3.08	1.39
4.63	1.24
2.91	1.2
3.93	1.66
3.32	1.52
3.08	1.38
4.38	1.43
2.14	1.53
4.14	1.85
7.06	1.99
6.69	1.65
5.07	1.62
3.89	1.48
2.65	1.41
5.23	1.38
3.43	1.7
3.86	1.53
4.44	1.53
3.29	1.63
4.67	1.77
3.85	1.95
1.71	2.09
2	2.03
2.87	2.02
4.23	1.95
4.57	1.9
2.29	2.03
3.76	2.1
3.01	2.24
2.82	2.21
2.88	2.35
2.38	2.6
1.44	2.97
5.04	3.19
3.84	3.03
3.69	3.05
3.2	2.86
2.53	2.6
1.98	2.68
2.05	2.97
1.1	2.79
0.5	2.59
0.76	2.51
1.83	2.67
3.32	2.85
-0.58	3.03
0.63	2.84
-0.32	2.63
-0.53	2.6
0.27	2.45
2	2.35
0.3	2.57
2.47	2.34
2.12	2.29
1.66	2.37
1.44	2.7
